
lru-cache,6.0.0
normalize-url,6.1.0
stylehacks,5.1.1
merge2,1.4.1
ignore,5.3.2
array-union,2.1.0
universalify,2.0.1
jsonfile,6.2.0
ms,2.0.0
raw-body,2.5.1
qs,6.10.3
debug,2.6.9
body-parser,1.20.0
is-path-cwd,2.2.0
postcss-unique-selectors,5.1.1
postcss-svgo,5.1.0
postcss-reduce-transforms,5.1.0
postcss-reduce-initial,5.1.2
postcss-ordered-values,5.1.3
postcss-normalize-whitespace,5.1.1
postcss-normalize-url,5.1.0
postcss-normalize-unicode,5.1.1
postcss-normalize-timing-functions,5.1.0
postcss-normalize-string,5.1.0
postcss-normalize-repeat-style,5.1.1
postcss-normalize-positions,5.1.1
postcss-normalize-display-values,5.1.0
postcss-normalize-charset,5.1.0
postcss-minify-selectors,5.2.1
postcss-minify-params,5.1.4
postcss-minify-gradients,5.1.1
postcss-minify-font-values,5.1.0
postcss-merge-rules,5.1.4
postcss-merge-longhand,5.1.7
postcss-discard-overridden,5.1.0
postcss-discard-empty,5.1.1
postcss-discard-duplicates,5.1.0
postcss-discard-comments,5.1.2
postcss-convert-values,5.1.3
postcss-colormin,5.3.1
postcss-calc,8.2.4
cssnano-utils,3.1.0
css-declaration-sorter,6.4.1
cssnano-preset-default,5.2.14
postcss-modules-values,4.0.0
icss-utils,5.1.0
postcss-modules-scope,3.2.1
postcss-selector-parser,7.1.1
postcss-modules-local-by-default,4.2.0
postcss-selector-parser,7.1.1
icss-utils,5.1.0
postcss-modules-extract-imports,3.1.0
json-schema-traverse,1.0.0
semver,7.5.4
fs-extra,11.3.2
ajv-draft-04,1.0.0
ajv,8.13.0
z-schema,6.0.2
commander,11.1.0
cssnano,5.1.15
express,4.18.1
@rushstack/rig-package,0.5.3
resolve,1.22.11
@rushstack/node-core-library,5.12.0
resolve,1.22.11
@microsoft/sp-module-interfaces,1.21.0
@microsoft/sp-css-loader,1.21.0
json5,1.0.2
picocolors,0.2.1
postcss-modules-scope,3.0.0
postcss-modules-local-by-default,4.0.5
icss-utils,5.1.0
postcss-modules-extract-imports,3.0.0
loader-utils,3.2.2
css-loader,3.4.2
postcss-modules-values,3.0.0
postcss-modules-scope,2.2.0
postcss-modules-local-by-default,3.0.3
postcss-modules-extract-imports,2.0.0
postcss,7.0.39
loader-utils,1.4.2
autoprefixer,9.7.1
postcss,7.0.39
@microsoft/load-themed-styles,2.0.168
loader-utils,1.4.2
json5,1.0.2
yargs,17.7.2
webpack-merge,5.10.0
webpack,5.88.2
json-schema-traverse,0.4.1
ajv,6.12.6
tapable,2.3.0
schema-utils,3.3.0
sass,1.77.6
postcss,8.4.38
node-fetch,2.6.1
globby,11.1.0
del,6.0.0
css-loader,7.1.2
icss-utils,5.1.0
cross-spawn,7.0.3
commander,12.1.0
colors,1.4.0
@types/yargs,17.0.32
@microsoft/spfx-heft-plugins,1.21.0
json-schema-traverse,0.4.1
ajv,6.12.6
schema-utils,3.3.0
webpack,5.95.0
tapable,2.3.0
@microsoft/load-themed-styles,2.1.21
@microsoft/loader-load-themed-styles,2.1.37
styled-components,6.1.19
tslib,2.6.2
stylis,4.3.2
postcss,8.4.49
csstype,3.1.3
@emotion/unitless,0.8.1
react-data-table-component,7.7.0
react-chartjs-2,5.3.1
jest-html-reporters,3.1.7
universalify,2.0.1
jsonfile,6.2.0
fs-extra,10.1.0
jest-environment-jsdom,30.2.0
jest,30.2.0
yargs-parser,21.1.1
y18n,5.0.8
cliui,8.0.1
convert-source-map,2.0.0
escape-string-regexp,2.0.0
react-is,18.3.1
brace-expansion,2.0.2
camelcase,6.3.0
@jest/source-map,30.0.1
@jest/globals,30.2.0
source-map-support,0.5.13
jest-leak-detector,30.2.0
stack-utils,2.0.6
@types/stack-utils,2.0.3
jest-environment-node,30.2.0
jest-docblock,30.2.0
@jest/test-sequencer,30.2.0
yargs,17.7.2
human-signals,2.1.0
get-stream,6.0.1
p-limit,3.1.0
execa,5.1.1
semver,7.7.3
minipass,7.1.2
minimatch,9.0.5
v8-to-istanbul,9.3.0
string-length,4.0.2
jest-worker,30.2.0
istanbul-lib-source-maps,5.0.6
istanbul-lib-instrument,6.0.3
glob,10.5.0
pretty-format,30.2.0
ansi-styles,5.2.0
jest-watcher,30.2.0
jest-validate,30.2.0
jest-snapshot,30.2.0
jest-runtime,30.2.0
jest-runner,30.2.0
jest-resolve-dependencies,30.2.0
jest-resolve,30.2.0
jest-regex-util,30.0.1
jest-message-util,30.2.0
jest-haste-map,30.2.0
jest-config,30.2.0
jest-changed-files,30.2.0
ci-info,4.3.1
chalk,4.1.2
supports-color,7.2.0
@jest/test-result,30.2.0
@jest/reporters,30.2.0
@jest/console,30.2.0
jest-cli,30.2.0
@jest/core,30.2.0
identity-obj-proxy,3.0.0
gulp,4.0.2
eslint-plugin-react-hooks,4.3.0
chartjs-plugin-datalabels,2.2.0
chart.js,4.5.1
ajv,6.12.6
@types/webpack-env,1.15.3
@types/jest,30.0.0
react-is,18.3.1
ansi-styles,5.2.0
pretty-format,30.2.0
@testing-library/dom,10.4.1
@testing-library/user-event,14.6.1
@testing-library/react,12.1.5
isarray,2.0.5
supports-color,7.2.0
deep-equal,2.2.3
chalk,4.1.2
aria-query,5.1.3
@testing-library/dom,8.20.1
@testing-library/jest-dom,6.9.1
dom-accessibility-api,0.6.3
typescript,5.3.3
@rushstack/eslint-config,4.0.1
@typescript-eslint/utils,8.1.0
@pnp/spfx-property-controls,3.21.0
adal-angular,1.0.17
monaco-editor,0.32.1
@uifabric/icons,7.5.17
tslib,1.14.1
@pnp/sp-taxonomy,1.3.11
tslib,1.10.0
@pnp/sp-clientsvc,1.3.11
tslib,1.10.0
@pnp/sp,1.3.11
tslib,1.10.0
@pnp/odata,1.3.11
tslib,1.10.0
@pnp/logging,1.3.11
tslib,1.10.0
@pnp/common,1.3.11
tslib,1.10.0
@fluentui/react,8.106.4
@pnp/spfx-controls-react,3.23.0
@pnp/logging,2.5.0
tslib,2.2.0
chart.js,2.9.4
@pnp/sp,2.5.0
@pnp/odata,2.5.0
@pnp/common,2.5.0
@fluentui/react,8.106.4
@fluentui/merge-styles,8.5.12
@pnp/sp,2.15.0
tslib,2.3.0
@pnp/odata,2.15.0
tslib,2.3.0
@pnp/logging,2.15.0
tslib,2.3.0
@pnp/common,2.15.0
tslib,2.3.0
@microsoft/sp-webpart-base,1.21.1
@swc/helpers,0.5.12
tslib,2.8.1
@microsoft/sp-property-pane,1.21.1
@swc/helpers,0.5.12
tslib,2.8.1
@microsoft/sp-office-ui-fabric-core,1.21.1
@swc/helpers,0.5.12
tslib,2.8.1
@microsoft/sp-module-interfaces,1.21.1
validator,13.15.23
commander,11.1.0
yallist,4.0.0
lru-cache,6.0.0
universalify,2.0.1
jsonfile,6.2.0
json-schema-traverse,1.0.0
semver,7.5.4
resolve,1.22.11
fs-extra,11.3.2
ajv-draft-04,1.0.0
ajv,8.13.0
z-schema,6.0.2
@rushstack/node-core-library,5.12.0
@microsoft/sp-lodash-subset,1.21.1
@swc/helpers,0.5.12
tslib,2.8.1
@microsoft/sp-dialog,1.21.1
@swc/helpers,0.5.12
tslib,2.8.1
@microsoft/sp-core-library,1.21.1
@swc/helpers,0.5.12
tslib,2.8.1
@microsoft/sp-component-base,1.21.1
@swc/helpers,0.5.12
tslib,2.8.1
@microsoft/sp-build-web,1.21.1
@microsoft/sp-application-base,1.21.1
@swc/helpers,0.5.12
tslib,2.8.1
@microsoft/rush-stack-compiler-5.3,0.1.0
merge2,1.4.1
ignore,5.3.2
array-union,2.1.0
@microsoft/tsdoc-config,0.16.2
resolve,1.19.0
@microsoft/tsdoc,0.14.2
resolve,2.0.0-next.5
doctrine,2.1.0
eslint-scope,5.1.1
estraverse,4.3.0
globby,11.1.0
@typescript-eslint/visitor-keys,5.20.0
@typescript-eslint/types,5.20.0
@typescript-eslint/utils,5.20.0
@typescript-eslint/type-utils,5.20.0
@typescript-eslint/scope-manager,5.20.0
@rushstack/tree-pattern,0.2.4
eslint-plugin-tsdoc,0.2.17
eslint-plugin-react,7.27.1
semver,6.3.1
eslint-plugin-promise,6.0.1
@typescript-eslint/typescript-estree,5.20.0
@typescript-eslint/parser,5.20.0
@typescript-eslint/eslint-plugin,5.20.0
@rushstack/eslint-plugin-security,0.3.1
@rushstack/eslint-plugin-packlets,0.4.1
@rushstack/eslint-plugin,0.9.1
@rushstack/eslint-patch,1.1.4
@rushstack/eslint-config,2.6.2
@microsoft/eslint-plugin-spfx,1.21.1
eslint,8.57.1
p-limit,3.1.0
p-locate,5.0.0
argparse,2.0.1
locate-path,6.0.0
supports-color,7.2.0
minimatch,3.1.2
js-yaml,4.1.1
ignore,5.3.2
glob-parent,6.0.2
find-up,5.0.0
chalk,4.1.2
@microsoft/eslint-config-spfx,1.21.1
brace-expansion,2.0.2
merge2,1.4.1
json-schema-traverse,1.0.0
resolve,1.22.11
ajv,8.12.0
@microsoft/tsdoc-config,0.17.1
@microsoft/tsdoc,0.15.1
eslint-visitor-keys,4.2.1
semver,7.7.3
minimatch,9.0.5
fast-glob,3.3.3
@typescript-eslint/types,8.26.1
ts-api-utils,2.1.0
ignore,5.3.2
@typescript-eslint/visitor-keys,8.26.1
@typescript-eslint/type-utils,8.26.1
@typescript-eslint/scope-manager,8.26.1
eslint-plugin-tsdoc,0.4.0
@typescript-eslint/typescript-estree,8.26.1
@typescript-eslint/parser,8.26.1
@typescript-eslint/eslint-plugin,8.26.1
@rushstack/eslint-plugin-security,0.10.0
@rushstack/eslint-plugin-packlets,0.11.0
@rushstack/eslint-plugin,0.18.0
@rushstack/eslint-patch,1.11.0
@rushstack/eslint-config,4.3.0
@microsoft/decorators,1.21.1
@swc/helpers,0.5.12
tslib,2.8.1
react-dom,17.0.1
react,17.0.1
@types/react-dom,17.0.17
@types/react,17.0.45
@fluentui/react,8.125.2
